"Area Name","dis2012","breast_2012","immun2011","dwellterraced2012","dwellroom12012","jobs2011","urbanclass","house_prices_mean"
"S01004032",14319.8,20,100,10,0,20,2,152300
"S01004033",12994.4,0,100,34,0,4.3,2,43000
"S01004034",8005.8,16.7,100,92,0,10.8,2,85400
"S01004035",9873.1,0,100,35,0,12.5,2,76333
"S01004036",12383.9,16.7,100,47,0,20.6,2,78625
"S01004037",6430.9,0,100,92,0,6,2,77250
"S01004038",13888.9,20,100,44,0,0,2,82000
"S01004039",10989,0,100,19,2,10,2,39250
"S01004040",6088.3,0,100,30,1,0,2,70162
"S01004041",11607.1,20,100,23,1,15.9,2,72800
"S01004042",10158,0,100,10,0,28.8,2,63000
"S01004043",4115.2,0,100,34,0,4.7,2,86500
"S01004044",14556,0,100,12,1,20,2,NA
"S01004045",13957.3,0,100,15,0,5.2,2,70375
"S01004046",13769.4,33.3,100,1,0,10.6,2,67500
"S01004047",9009,10,100,27,0,17.6,2,47120
"S01004048",8648.6,23.1,100,3,0,19,2,47404
"S01004049",5342.8,11.1,100,25,0,0,2,154122
"S01004050",10964.9,10,100,18,0,8.5,2,NA
"S01004051",15424.2,0,100,33,0,11.9,2,63500
"S01004052",12175.3,12.5,85.7,25,3,11.6,2,69321
"S01004053",10226,0,100,28,0,15,2,75000
"S01004054",9626.3,14.3,100,60,0,13.8,2,78333
"S01004055",5780.3,16.7,100,65,0,11.2,2,NA
"S01004056",10494.8,0,100,75,0,6.8,2,83625
"S01004057",8760.5,17.6,100,35,1,7,2,131332
"S01004058",11845.4,38.5,94.1,52,0,4.4,2,70000
"S01004059",6554.3,0,100,26,0,20.5,2,72333
"S01004060",15011.5,0,100,18,0,23.8,2,NA
"S01004061",18111.3,0,100,15,1,10.2,2,56250
"S01004062",6508.9,25,100,0,0,0,2,155000
"S01004063",14395.4,0,100,2,0,18.5,2,37667
"S01004064",6814.3,14.3,100,7,0,7.5,2,74833
"S01004065",14568.8,20,100,1,2,6.7,2,43833
"S01004066",8460.2,0,100,49,0,11.6,2,49000
"S01004067",7662.8,0,100,25,0,5.3,2,62761
"S01004068",11994,14.3,100,5,0,21.1,2,58125
"S01004069",12014.8,0,100,0,0,19.7,2,54333
"S01004070",9615.4,7.1,100,0,0,10.5,2,68143
"S01004071",11533.2,0,100,50,0,13.9,2,82531
"S01004072",7568.6,28.6,100,7,0,9.9,2,58669
"S01004073",13748.2,0,100,32,0,13.8,2,61500
"S01004074",12804.9,12.5,100,61,0,9.7,2,23050
"S01004075",19953.1,20,75,4,0,34.5,2,61000
"S01004076",9375,0,100,26,0,5.5,2,46667
"S01004077",6120,12.5,100,12,0,7.7,2,90599
"S01004078",10714.3,0,100,11,0,14.3,2,51375
"S01004079",11666.7,0,100,20,0,11,2,52900
"S01004080",14064.7,20,100,15,1,6,2,59712
"S01004081",4854.4,0,100,23,1,6.4,2,105125
"S01004082",3458.5,50,100,1,8,0,2,202293
"S01004083",13681.6,16.7,100,8,0,21,2,50000
"S01004084",14689.3,0,87.5,1,0,7.7,2,59909
"S01004085",18488.7,0,100,0,0,10.6,2,63000
"S01004086",14647.1,0,100,0,0,12.2,2,43750
"S01004087",12024,0,100,34,0,15.4,2,60003
"S01004088",8982,40,100,74,0,7.5,2,53000
"S01004089",10736.2,20,100,16,0,13.3,2,60675
"S01004090",12903.2,0,100,37,0,26.3,2,NA
"S01004091",9901,28.6,100,5,0,4.7,2,123169
"S01004092",8163.3,6.3,100,0,0,7.1,2,76875
"S01004093",13582.3,37.5,100,0,0,9.8,2,54667
"S01004094",10948.9,0,0,0,8,6.4,2,94300
"S01004095",4115.2,100,85.7,0,0,9.3,2,85875
"S01004096",3516.2,28.6,100,3,0,5.2,2,211821
"S01004097",13513.5,12.5,100,45,0,15,2,82000
"S01004098",6944.4,0,100,25,0,9.4,2,110250
"S01004099",2077.6,0,100,8,0,0,2,140000
"S01004100",7623.9,0,100,1,0,7.3,2,80725
"S01004101",9150.3,22.2,85.7,1,0,0,2,78000
"S01004102",3754.7,25,100,4,0,4,2,109571
"S01004103",5117,33.3,100,14,0,6.4,2,94333
"S01004104",3188.8,50,100,7,0,0,2,205332
"S01004105",4504.5,28.6,91.7,18,0,4.9,2,102801
"S01004106",3409.1,0,100,1,1,5.6,2,99875
"S01004107",4862.2,0,100,24,0,0,2,159650
"S01004108",4342.4,33.3,100,28,0,6.2,2,184091
"S01004109",3316.7,20,100,0,0,8.2,2,160250
"S01004110",4820.9,20,100,0,2,7.1,2,158083
"S01004111",4273.5,33.3,100,3,0,7.4,2,171731
"S01004112",9070.3,33.3,100,9,0,6.4,2,135273
"S01004113",5050.5,16.7,100,29,0,13.5,2,122312
"S01004114",8797.7,57.1,100,0,5,21.7,2,91251
"S01004115",7152.1,33.3,100,12,0,0,2,162146
"S01004116",3681.9,14.3,100,7,0,0,2,203786
"S01004117",5390.8,28.6,100,4,0,0,2,96325
"S01004118",9846.8,18.2,100,6,0,15.9,2,70438
"S01004119",4761.9,33.3,100,0,0,0,2,100045
"S01004120",3592,60,100,3,0,0,2,150700
"S01004121",4288.2,57.1,100,19,2,0,5,173816
"S01004122",1685.4,64.3,100,15,0,6.8,5,202371
"S01004123",3529.4,36.4,100,13,0,0,5,219172
"S01004124",3455.1,100,100,13,0,5.3,2,168294
"S01004125",4878,50,100,4,0,0,2,169667
"S01004126",7235.9,33.3,100,2,0,8.1,2,107000
"S01004127",3654.1,100,100,17,0,4.6,2,152110
"S01004128",2332.8,66.7,0,0,0,6.7,2,152000
"S01004129",5256.2,30,100,26,0,5.3,2,158250
"S01004130",4950.5,0,100,17,0,0,2,125233
"S01004131",8872,11.1,100,64,0,21.3,2,118750
"S01004132",6352.1,14.3,100,79,0,18.8,2,124088
"S01004133",7117.4,20,100,42,0,4.9,2,109850
"S01004134",1512.9,71.4,100,0,0,0,2,158400
"S01004135",8169.9,25,88.9,45,0,0,2,77625
"S01004136",6923.1,0,100,53,0,6.1,2,120000
"S01004137",2814.3,0,75,17,0,0,5,237325
"S01004138",10622.2,25,88.9,7,0,9.8,3,71000
"S01004139",5454.5,33.3,100,24,0,6.5,2,128625
"S01004140",6283.7,14.3,100,86,0,6.9,2,104500
"S01004141",8346,0,100,89,0,7.2,2,98688
"S01004142",5366.7,0,100,48,0,7,2,131167
"S01004143",6337.1,42.9,100,29,0,6,2,141976
"S01004144",9038.6,64.3,100,40,0,10.8,5,199667
"S01004145",2971.8,0,100,80,0,0,2,102488
"S01004146",5899.7,50,100,20,3,7,3,85000
"S01004147",9296.1,42.9,100,35,2,15.8,3,157600
"S01004148",2738.2,66.7,100,0,0,0,2,187167
"S01004149",11465,20,93.8,27,0,12.1,3,126125
"S01004150",2830.2,20,100,22,0,0,2,160875
"S01004151",2932.6,51.7,100,13,0,2.9,2,295630
"S01004152",9406.7,25,92.3,26,0,8.3,3,57667
"S01004153",8141.1,40,100,14,0,15.2,3,91078
"S01004154",4504.5,50,100,17,0,0,5,209178
"S01004155",10337.3,26.7,100,28,0,8.9,3,107600
"S01004156",9014.4,15.8,100,26,0,13,5,104182
"S01004157",4025.8,80,100,8,0,0,5,161700
"S01004158",3822.6,66.7,100,8,0,8.3,5,160094
"S01004159",11695.9,28.6,100,46,0,20.4,5,128856
"S01004160",7142.9,66.7,100,32,0,11.8,2,140700
"S01004161",2427.2,100,100,8,1,6.5,5,157688
"S01004162",2471.6,36.4,100,32,0,0,2,205117
"S01004163",10043,28.6,100,87,0,4.3,2,117666
"S01004164",6024.1,33.3,100,42,0,4.8,5,133356
"S01004165",5820.1,33.3,100,43,0,3.5,2,124374
"S01004166",7776,25,100,11,0,10.6,5,150501
"S01004167",12177.7,100,100,66,4,17.9,2,159823
"S01004168",9049.8,7.7,100,71,0,11.6,2,77242
"S01004169",10948.9,20,100,24,0,5.6,2,136500
"S01004170",6373.9,27.3,100,35,0,14.1,2,127643
"S01004171",6319.1,71.4,100,44,0,0,2,120600
"S01004172",7352.9,11.1,88.2,69,0,10.4,2,90167
"S01004173",10948.9,0,100,84,0,7.6,2,92500
"S01004174",8219.2,0,100,55,0,12.2,2,131900
"S01004175",10036.5,33.3,100,99,0,6.7,2,88167
"S01004176",5239.5,33.3,100,3,0,6.8,2,164800
"S01004177",14227.6,0,100,66,0,15.6,2,125000
"S01004178",6655.6,0,100,57,0,0,5,115000
"S01004179",9698.3,50,100,92,0,0,2,113750
"S01004180",3850.4,100,100,10,0,6.2,2,193344
"S01004181",9040.3,11.1,100,83,0,5.8,2,116999
"S01004182",9849.4,37.5,100,53,0,7.9,2,88700
"S01004183",5010,33.3,100,30,0,3.5,2,177050
"S01004184",7067.1,18.2,100,10,0,14.4,2,112750
"S01004185",11921.5,8.3,100,92,0,8.5,2,92500
"S01004186",12592.6,20,100,29,0,6.2,2,94333
"S01004187",12030.1,25,75,78,0,5.9,2,99333
"S01004188",9602.2,25,100,57,0,8.5,2,79833
"S01004189",1602.6,30.8,100,26,0,0,2,228750
"S01004190",8960.6,18.2,100,39,0,3.8,2,125389
"S01004191",8724.8,44.4,100,42,0,0,2,104000
"S01004192",7575.8,33.3,96,22,0,12.6,2,130251
"S01004193",8540.4,11.1,100,12,0,6.8,3,111619
"S01004194",9759.8,42.9,100,15,0,6.7,2,101000
"S01004195",8038.6,40,100,9,0,6,2,160000
"S01004196",9700.2,9.1,100,15,0,10.4,3,86667
"S01004197",9863.4,28.6,100,31,0,7,3,102650
"S01004198",8902.1,50,100,10,0,9.4,2,367997
"S01004199",6257.8,33.3,100,13,0,7.4,2,112142
"S01004200",1364.3,100,100,14,0,5.9,2,152737
"S01004201",5830.9,20,100,21,0,8.2,3,146200
"S01004202",7181.3,50,100,21,0,0,3,151000
"S01004203",6104.3,40,100,35,0,5.3,3,109318
"S01004204",5532.5,50,100,7,0,0,2,203750
"S01004205",11034.5,22.2,100,13,0,16,2,101625
"S01004206",4573.2,100,100,6,0,0,2,264500
"S01004207",6476.7,26.3,85.7,73,0,7.3,2,98250
"S01004208",4717,20,100,31,9,5.6,3,168732
"S01004209",2533.8,50,100,11,0,0,2,184000
"S01004210",4807.7,60,100,9,0,11.6,3,166762
"S01004211",3416.9,69.2,100,10,0,6.3,2,247000
"S01004212",4481.4,44.4,100,20,0,3.6,5,236363
"S01004213",6514.7,100,0,0,76,0,3,361667
"S01004214",2354.8,0,100,0,0,0,2,280458
"S01004215",2500,100,100,5,0,7.7,2,242000
"S01004216",5632,50,100,40,0,0,2,113249
"S01004217",9708.7,20,100,39,0,11.6,2,165246
"S01004218",10165.2,54.5,100,80,0,6.6,2,98333
"S01004219",11111.1,60,100,65,0,11,2,110000
"S01004220",7445.6,70,100,18,0,8.5,2,205320
"S01004221",8940,37.5,100,48,0,14.2,2,108833
"S01004222",12077.3,25,100,4,0,26.8,2,102619
"S01004223",12987,45.5,100,15,0,5.6,2,80197
"S01004224",9078.2,55.6,100,72,0,10.4,2,NA
"S01004225",14647.1,26.7,66.7,3,2,15.6,2,75910
"S01004226",11921.5,50,100,25,0,0,2,140250
"S01004227",7017.5,39.1,100,42,0,6.7,2,199544
"S01004228",6426.7,60,83.3,20,0,13.3,5,417823
"S01004229",8928.6,0,100,73,0,7.7,5,114667
"S01004230",8534.9,9.1,100,41,0,0,5,96520
"S01004231",11126.6,75,100,37,0,0,5,115300
"S01004232",4950.5,0,100,44,0,0,5,155122
"S01004233",3194.9,66.7,100,10,1,9.8,6,112563
"S01004234",3042.6,55.6,100,9,2,0,6,248389
"S01004235",4279.6,75,100,2,2,10.2,6,93500
"S01004236",6410.3,57.1,100,26,1,5.6,6,157667
"S01004237",3993.6,30,100,25,0,0,6,117667
"S01004238",3616.6,100,100,2,0,14.7,6,180000
"S01004239",4369.5,40,100,21,1,7.2,5,150582
"S01004240",4032.3,50,100,8,2,0,6,151215
"S01004241",2613.2,100,100,18,2,0,5,143900
"S01004242",4321,100,71.4,4,2,6.2,6,175069
"S01004243",3687.3,60,100,3,2,0,5,190875
"S01004244",4417,16.7,85.7,54,0,8.8,5,75082
"S01004245",4429.7,50,100,23,1,0,5,148388
"S01004246",3900.2,0,100,4,1,0,6,163000
"S01004247",5108.6,20,100,56,2,5.6,4,98280
"S01004248",8222,10,90.9,40,1,0,4,129508
"S01004249",4629.6,0,100,24,2,9.9,4,103300
"S01004250",5411.3,35.7,100,36,1,0,4,133802
"S01004251",6157.6,66.7,100,26,3,8.3,4,133607
"S01004252",4370.6,0,0,2,1,9.6,6,162500
"S01004253",3816.8,100,100,20,0,0,5,88750
"S01004254",3110.4,100,100,0,2,0,5,262667
"S01004255",4183.3,40.9,100,4,1,5.6,5,176514
"S01004256",3676.5,57.9,100,21,6,2.5,3,144400
"S01004257",1612.9,75,100,2,1,0,5,244500
"S01004258",3768.8,60,100,1,2,0,5,159750
"S01004259",4874.7,20,100,10,0,6.5,3,163000
"S01004260",4040.4,0,100,8,0,10.2,3,163561
"S01004261",7309.9,44.4,100,66,0,12.5,3,89714
"S01004262",3097.9,40,100,4,1,0,5,213464
"S01004263",6364.9,0,100,38,4,16.4,3,88600
"S01004264",6812,0,100,42,1,6.5,5,140917
"S01004265",5754.5,14.3,100,20,1,5.4,3,145679
"S01004266",10060.4,33.3,71.4,50,0,11.9,3,117620
"S01004267",3178,66.7,100,4,1,0,3,295562
"S01004268",6451.6,16.7,85.7,50,0,6.3,3,107500
"S01004269",7575.8,60,83.3,15,2,6.5,5,114636
"S01004270",8492.6,33.3,100,15,2,16.4,3,100643
"S01004271",9074.4,50,100,15,1,11.4,3,86939
"S01004272",2722.3,50,100,0,0,0,3,138864
"S01004273",3539.8,50,100,0,0,0,3,122708
"S01004274",5000,20,100,7,2,0,6,200078
"S01004275",7393.7,0,100,41,0,9.6,5,121700
"S01004276",7782.1,0,100,12,3,29.4,3,134153
"S01004277",2840.9,60,88.9,5,0,0,2,127286
"S01004278",7198.2,50,100,18,0,12.8,5,101154
"S01004279",5137,7.1,100,52,0,8,5,117667
"S01004280",5220.4,14.3,100,28,0,5.2,2,118346
"S01004281",5079.8,57.1,100,8,1,0,6,162837
"S01004282",8695.7,25,100,17,0,11.9,2,84800
"S01004283",8634.2,50,100,28,0,6.3,2,101250
"S01004284",9868.4,10,100,45,1,10.5,2,109286
"S01004285",1481.5,38.1,100,65,0,0,5,125300
"S01004286",3275.1,23.1,100,7,7,0,5,133875
"S01004287",5794.7,100,100,5,0,0,5,146688
"S01004288",5997,33.3,100,42,1,7.7,2,138938
"S01004289",9242.1,0,100,29,2,9.7,2,141667
"S01004290",4048.6,21.1,100,7,1,5,6,177909
"S01004291",4557.3,75,100,12,0,7.2,2,105404
"S01004292",3580,36,96.7,36,0,4.6,2,92267
"S01004293",4289.2,33.3,100,17,0,0,2,172073
"S01004294",2155.2,50,100,9,6,0,2,151950
"S01004295",10012.5,80,66.7,18,5,0,2,146167
"S01004296",1748.3,83.3,100,3,0,0,2,169933
"S01004297",6447,50,100,37,3,0,2,87603
"S01004298",2386.6,60,100,4,1,4.8,5,215836
"S01004299",5940.6,0,100,16,4,9.4,2,50000
"S01004300",9901,33.3,100,21,2,0,2,116333
"S01004301",3516.2,44.4,100,7,1,8.8,5,214929
"S01004302",2255.6,0,100,0,1,0,2,196557
"S01004303",7312.6,16.7,100,86,0,7.8,2,99583
"S01004304",7217.8,18.2,100,23,0,4.8,2,98562
"S01004305",5814,50,100,29,1,7.7,2,121306
"S01004306",7964.6,60,100,28,0,11.1,2,88517
"S01004307",1696.8,37.5,69.2,5,21,0,5,210416
"S01004308",4084,27.3,100,62,0,4.9,2,103750
"S01004309",2496.9,50,93.8,0,0,11.4,2,179833
"S01004310",7418.4,14.3,100,29,3,13,2,97050
"S01004311",5865.1,50,96,26,0,3.5,2,130705
"S01004312",4173.6,100,60,7,1,0,5,266171
"S01004313",3323.5,50,100,6,5,3.3,5,180526
"S01004314",7894.7,14.3,80,18,0,0,5,116250
"S01004315",4845,37.5,94.1,19,0,0,2,161375
"S01004316",1278.8,40,100,6,0,0,2,NA
"S01004317",5178.9,55.6,100,3,2,6,3,199959
"S01004318",8538.9,0,100,19,0,8.3,3,NA
"S01004319",3337,33.3,100,2,0,0,5,130275
"S01004320",5215.1,16.7,100,29,0,0,3,105357
"S01004321",7552.9,28.6,100,76,0,10.5,3,105167
"S01004322",8583.7,14.3,100,9,1,11.8,3,99100
"S01004323",5059,25,100,15,0,7.9,3,84125
"S01004324",7362.8,25,100,44,5,6.8,3,97333
"S01004325",4554.7,41.7,100,10,2,5.2,3,109238
"S01004326",4629.6,42.9,100,5,0,12.8,6,128904
"S01004327",4098.4,62.5,100,10,1,0,3,125273
"S01004328",5163.5,50,100,20,0,8.6,3,101227
"S01004329",4140.8,0,100,19,1,0,6,138320
"S01004330",6063.1,85.7,100,8,1,8.6,5,191019
"S01004331",4056.8,66.7,100,13,3,15.2,6,121667
"S01004332",2947,20,100,10,1,12.5,6,106875
"S01004333",6876.2,50,100,9,0,9.6,6,141125
"S01004334",965.6,50,100,4,14,0.6,5,210414
"S01004335",7186.9,0,100,6,0,10.2,6,100000
"S01004336",4807.7,83.3,100,20,1,0,5,100881
"S01004337",6540.7,37.5,95,44,3,0,3,95590
"S01004338",5899.7,75,100,19,0,0,5,151647
"S01004339",3517,25,100,7,0,0,5,155643
"S01004340",11135.9,25,100,57,0,19.2,3,126944
"S01004341",4537.2,33.3,100,71,0,6.6,3,94000
"S01004342",2936.9,50,93.3,5,0,0,3,100790
"S01004343",5338.1,28.6,100,29,0,6.9,3,101000
"S01004344",5772,16.7,100,20,0,6.9,3,109500
"S01004345",4878,21.4,100,22,0,3.5,3,154885
"S01004346",6507.6,33.3,100,21,0,8.5,3,100812
"S01004347",3125,100,100,9,0,5.7,3,174500
"S01004348",3745.3,50,85.7,20,2,0,3,93062
"S01004349",2867,40,100,12,4,0,6,134082
"S01004350",3110.4,100,100,8,2,0,6,176944
"S01004351",6065.9,50,100,36,0,10.4,6,117000
"S01004352",3344.5,33.3,0,10,0,0,6,235069
"S01004353",3871.7,20,100,14,1,0,6,160111
"S01004354",6088.3,27.3,100,25,0,6.7,5,79000
"S01004355",6386.9,0,100,11,0,7.2,2,76800
"S01004356",6981.7,9.1,100,86,0,4.5,2,68380
"S01004357",2948.1,57.1,100,0,0,0,2,158100
"S01004358",2886,25,100,3,0,6.8,2,NA
"S01004359",7874,0,100,70,0,0,2,58533
"S01004360",9803.9,16.7,100,39,0,14.7,2,48750
"S01004361",7452.6,22.2,100,40,0,6.2,2,75794
"S01004362",13986,0,100,38,0,7.7,2,90417
"S01004363",17601.8,10,100,13,0,20.2,2,69667
"S01004364",14024.4,22.2,100,28,0,26.3,2,112608
"S01004365",10159.7,16.7,100,83,0,17,2,50500
"S01004366",8650.5,0,100,52,0,15.2,5,70900
"S01004367",7722,22.2,100,100,0,13.2,2,65000
"S01004368",12820.5,25,100,17,1,0,2,64500
"S01004369",5368.1,20,100,100,0,13.5,2,54357
"S01004370",4360.5,50,100,7,0,5.5,2,110575
"S01004371",10140.4,12.5,100,90,0,11.2,2,56840
"S01004372",2887.4,100,100,7,0,4.3,6,168410
"S01004373",10050.3,25,90.9,34,0,20.3,5,48500
"S01004374",8219.2,25,100,25,6,14.3,2,85385
"S01004375",8169.9,0,100,100,0,14.3,2,62800
"S01004376",10055.9,18.2,94.7,100,0,7.6,2,58188
"S01004377",8219.2,0,100,14,0,21.3,2,52816
"S01004378",8705.1,27.3,100,19,0,0,2,103339
"S01004379",10771,18.2,100,81,3,8.7,2,57000
"S01004380",9106,33.3,100,49,0,11.8,2,167200
"S01004381",7915.6,0,100,84,0,9.2,2,87509
"S01004382",12598.4,0,100,25,0,6.8,2,66000
"S01004383",5696.2,20,100,54,0,6.4,2,78000
"S01004384",9353.7,0,100,49,0,7.7,2,55933
"S01004385",6510.4,16.7,100,39,0,5.5,2,81900
"S01004386",6289.3,33.3,100,25,0,0,2,105108
"S01004387",8417.5,6.3,100,53,0,9.9,2,62505
"S01004388",10903.4,0,100,65,0,23,2,50000
"S01004389",6837.6,0,75,49,0,7.2,2,86333
"S01004390",10855.7,0,100,70,0,12.3,2,50588
"S01004391",3824.1,100,100,35,0,0,2,135840
"S01004392",8807.6,0,100,42,0,11.9,2,66288
"S01004393",9661.8,0,100,56,0,14.2,2,56086
"S01004394",9695.3,15.4,100,58,0,19.2,2,51889
"S01004395",10309.3,0,100,61,0,18.3,2,57000
"S01004396",10638.3,0,100,74,0,15.5,2,69429
"S01004397",1800.7,30,100,20,0,9.7,2,104007
"S01004398",6900.9,22.2,100,76,0,5.2,2,84500
"S01004399",8988.8,22.2,100,40,0,28.8,2,47500
"S01004400",7259.5,14.3,100,100,0,6.3,2,44667
"S01004401",4155.1,25,100,24,0,0,2,172999
"S01004402",7795.1,0,100,74,0,13.4,2,57418
"S01004403",7352.9,50,100,18,0,12.7,2,65167
"S01004404",5908.4,14.3,100,13,0,7.1,2,123375
"S01004405",11612.9,14.3,100,50,0,0,2,176667
"S01004406",11615,0,100,43,0,14.2,2,67344
"S01004407",14797.5,0,100,32,0,16.7,2,57999
"S01004408",4729.7,35,100,8,0,3.4,2,188348
"S01004409",3003,50,100,11,1,0,6,181714
"S01004410",7470.1,8.3,95,76,0,20,2,91900
"S01004411",13888.9,0,100,43,4,7.7,2,64143
"S01004412",10149.6,16.7,100,11,0,20,2,87419
"S01004413",16428.6,9.1,100,12,0,21.7,2,51800
"S01004414",17087.7,20,100,8,0,59.3,2,61333
"S01004415",12647.6,10,100,57,0,19.7,2,64281
"S01004416",11329.3,20,100,14,0,0,2,55827
"S01004417",12872.6,23.1,100,10,0,23.6,2,51799
"S01004418",10309.3,11.1,100,40,0,10.5,2,99714
"S01004419",9566.3,11.1,100,64,4,5.8,2,93856
"S01004420",7173.6,25,100,6,0,5.7,2,103818
"S01004421",14145.1,14.3,100,9,1,23.1,2,55002
"S01004422",10733.5,0,100,17,4,8.5,2,109667
"S01004423",11125.7,12.5,100,1,0,7.1,2,96171
"S01004424",12288.8,0,100,36,1,18,2,54550
"S01004425",5902.2,33.3,100,20,0,13.9,2,142812
"S01004426",8823.5,0,100,8,0,0,2,118038
"S01004427",14307.2,7.1,100,16,0,25.3,2,71631
"S01004428",10303,11.1,100,39,0,12.4,2,86364
"S01004429",11053.3,30,100,34,0,25,2,58317
"S01004430",11879,100,100,29,0,16.7,2,61375
"S01004431",13385.8,0,100,3,0,25.6,2,54010
"S01004432",8863.4,7.7,100,53,0,11.1,2,94000
"S01004433",12571.4,20,100,32,0,9,2,78000
"S01004434",10732.3,0,100,16,0,0,2,56800
"S01004435",9116.4,16.7,100,10,0,17.5,2,106827
"S01004436",7762,0,100,97,0,15.5,2,58599
"S01004437",8557.5,14.3,100,81,0,7.8,2,34833
"S01004438",12520.9,16.7,100,92,0,14.3,2,48417
"S01004439",8730.2,20,100,47,0,19.7,2,65750
"S01004440",10071.9,33.3,100,48,0,5.3,2,60500
"S01004441",4255.3,30.8,100,0,0,5.5,2,139754
"S01004442",14492.8,0,100,25,0,15.6,2,75200
"S01004443",9878.4,11.1,90.9,41,0,10.4,2,62000
"S01004444",9060,0,100,70,0,7.9,2,58793
"S01004445",7598.8,11.1,100,56,0,9.4,2,136240
"S01004446",9469.7,18.2,100,68,0,8.3,2,53151
"S01004447",8596,0,100,100,0,10,2,54682
"S01004448",4537.2,16.7,100,4,0,7.4,2,87910
"S01004449",10348.6,30,100,24,0,18.3,2,151667
"S01004450",12515.6,14.3,100,27,2,22.1,2,69450
"S01004451",14319.8,9.1,91.7,61,0,20.4,2,54667
"S01004452",5573.2,0,100,15,0,0,2,86111
"S01004453",2729.3,25,100,0,0,0,2,135900
"S01004454",9518.5,0,100,47,0,4.3,2,66084
"S01004455",5555.6,0,100,10,0,9.1,2,148541
"S01004456",3048.8,50,100,9,0,8.9,2,84300
"S01004457",10191.8,0,100,46,0,16.1,2,66282
"S01004458",9157.5,6.7,100,64,0,12.4,2,55017
"S01004459",11070.1,0,100,13,0,7.1,2,93444
"S01004460",5300.4,0,100,15,0,0,2,102833
"S01004461",6420.5,0,100,27,0,0,5,147450
"S01004462",3852.1,44.4,100,11,0,5.6,2,162056
"S01004463",6122.4,0,83.3,22,0,5.7,2,90240
"S01004464",8313.5,8.3,100,24,0,13.1,2,47125
"S01004465",4098.4,100,83.3,4,0,0,2,136800
"S01004466",4495.5,44.4,100,4,0,4.2,2,142522
"S01004467",8581.2,11.8,100,64,0,20.2,2,53333
"S01004468",4237.3,42.9,100,9,0,5.1,2,111286
"S01004469",8000,0,88.9,31,0,19,2,49500
"S01004470",3962,25,100,10,0,0,2,142818
"S01004471",2987.1,34.4,100,12,0,4.2,5,176130
"S01004472",2106.7,50,100,0,0,0,3,219861
"S01004473",2765,62.5,100,3,0,0,3,200947
"S01004474",10537.4,33.3,100,50,0,12.6,3,66017
"S01004475",4106.8,33.3,100,6,0,0,5,183400
"S01004476",5043.2,50,100,4,0,0,3,107575
"S01004477",5500,50,100,4,1,4.9,3,117625
"S01004478",6087,25,100,52,0,8.9,3,49995
"S01004479",4827.6,11.1,100,6,0,6.2,3,118167
"S01004480",8928.6,27.3,100,59,0,13.4,3,68000
"S01004481",7444.2,33.3,100,58,0,10.9,3,135778
"S01004482",12385.9,25,100,17,0,17.5,3,33520
"S01004483",7507.5,10,100,50,0,10.3,3,95250
"S01004484",3414.6,0,100,14,0,5.4,3,101357
"S01004485",5477.3,42.9,100,8,4,0,5,197704
"S01004486",3827.8,50,100,13,0,4.8,5,147520
"S01004487",8726.9,22.2,83.3,12,0,16.3,3,50900
"S01004488",9863.4,0,100,77,0,10,3,50400
"S01004489",3363.2,60,100,13,0,4.5,3,99703
"S01004490",4360.5,40,100,12,0,8.3,3,132630
"S01004491",7372.7,9.1,100,70,0,18.9,3,56375
"S01004492",9584.7,33.3,100,52,0,14.4,3,131583
"S01004493",5701.3,10,100,39,0,5,3,64143
"S01004494",7926.8,9.1,100,74,0,13.2,3,46500
"S01004495",12820.5,0,100,37,0,15.4,3,57651
"S01004496",7401.3,42.9,100,37,0,7.1,3,57420
"S01004497",9090.9,12.5,100,32,0,25.6,3,65363
"S01004498",5485.9,20,100,24,0,7.7,3,101679
"S01004499",5925.9,25,100,42,0,0,3,NA
"S01004500",2762.4,100,100,4,0,0,5,188300
"S01004501",7837,0,100,11,0,16.5,3,123000
"S01004502",7575.8,50,100,24,0,0,3,119817
"S01004503",11004.1,0,100,2,2,9.8,6,86511
"S01004504",8308.2,0,100,39,0,6.5,3,NA
"S01004505",6779.7,20,100,29,0,6.1,3,188529
"S01004506",6679.4,0,100,51,0,0,3,135000
"S01004507",5383.6,20,100,27,0,14.3,5,106625
"S01004508",7473.8,0,100,8,1,0,6,111009
"S01004509",2250.2,57.1,100,7,0,5.2,5,195294
"S01004510",3456.2,50,100,16,0,0,2,163630
"S01004511",2802.7,60,100,15,0,7.8,2,109935
"S01004512",2768.5,0,100,2,0,0,2,108810
"S01004513",4873.3,33.3,100,20,0,0,2,98647
"S01004514",4448.4,50,100,70,0,6.7,2,92059
"S01004515",7209.1,50,80,4,0,6.1,2,69495
"S01004516",6822.6,0,87.5,13,0,8.9,2,85590
"S01004517",8290.8,22.2,100,3,0,6.1,2,59538
"S01004518",4731.9,50,87.5,27,0,7.2,2,112755
"S01004519",7214.2,62.5,100,43,0,4.7,2,71743
"S01004520",3722.1,50,83.3,5,0,6.9,2,110581
"S01004521",2600.8,33.3,100,20,0,0,2,140300
"S01004522",3546.1,66.7,100,8,0,0,2,173000
"S01004523",1896.3,100,100,2,0,0,2,161224
"S01004524",2636.2,40,100,0,0,15.2,2,161436
"S01004525",4419.9,85.7,100,2,2,0,3,180441
"S01004526",3086.4,100,100,2,0,0,3,244423
"S01004527",6472.5,40,100,32,0,0,3,82854
